date,vegetable,price_per_kg,temperature_c,rainfall_mm,humidity_percent,festival,transport_strike,supply_quantity_ton,demand_index,season,day_of_week
2024-04-22,Chilli,56.21,30.53,2.28,57.28,No,No,17.87,73.58,Summer,Monday
2024-04-22,Pumpkin,31.59,35.18,3.18,67.69,No,No,15.98,63.88,Summer,Monday
2024-04-22,Radish,34.8,30.32,3.57,79.06,No,No,16.08,65.27,Summer,Monday
2024-04-22,Spinach,34.63,32.79,4.88,80.37,No,No,11.92,69.88,Summer,Monday
2024-04-22,Coriander,24.82,33.36,3.7,82.44,No,No,19.09,60.92,Summer,Monday
2024-04-23,Tomato,41.48,27.33,1.37,89.19,No,No,15.98,93.35,Summer,Tuesday
2024-04-23,Brinjal,45.31,30.17,0.92,55.61,No,No,13.62,79.21,Summer,Tuesday
2024-04-23,Onion,43.45,25.18,3.49,66.9,No,No,17.44,58.3,Summer,Tuesday
2024-04-23,Carrot,49.78,27.8,3.15,80.22,No,No,11.5,44.16,Summer,Tuesday
2024-04-23,Beans,43.57,27.24,3.84,86.71,No,No,14.7,59.29,Summer,Tuesday
2024-04-23,Cabbage,31.7,31.56,0.31,68.67,No,No,14.67,49.82,Summer,Tuesday
2024-04-23,Cauliflower,44.26,27.3,3.43,87.67,No,No,17.55,82.71,Summer,Tuesday
2024-04-23,Potato,40.92,27.91,4.04,65.13,No,No,13.86,73.12,Summer,Tuesday
2024-04-23,Chilli,59.52,31.04,3.52,84.84,No,No,10.63,64.79,Summer,Tuesday
2024-04-23,Pumpkin,35.5,27.75,0.48,57.15,No,No,10.36,63.78,Summer,Tuesday
2024-04-23,Radish,46.27,35.67,2.0,70.34,No,No,7.32,91.98,Summer,Tuesday
2024-04-23,Spinach,29.2,26.12,1.35,81.26,No,No,17.56,62.44,Summer,Tuesday
2024-04-23,Coriander,20.58,28.77,1.12,51.96,No,No,19.94,42.7,Summer,Tuesday
2024-04-24,Tomato,40.94,33.38,2.75,60.62,No,No,14.62,85.87,Summer,Wednesday
2024-04-24,Brinjal,48.9,33.45,1.34,54.52,No,No,10.14,84.97,Summer,Wednesday
2024-04-24,Onion,46.4,28.56,2.12,68.46,No,No,12.85,56.98,Summer,Wednesday
2024-04-24,Carrot,56.99,35.53,1.9,56.75,No,No,16.1,96.32,Summer,Wednesday
2024-04-24,Beans,46.71,37.37,0.79,80.25,No,No,6.05,44.72,Summer,Wednesday
2024-04-24,Cabbage,32.01,36.6,4.38,76.17,No,No,19.36,67.81,Summer,Wednesday
2024-04-24,Cauliflower,44.36,32.37,0.85,56.96,No,No,12.3,64.83,Summer,Wednesday
2024-04-24,Potato,39.51,27.29,1.46,61.43,No,No,14.6,68.65,Summer,Wednesday
2024-04-24,Chilli,58.37,27.9,1.22,52.24,No,No,7.95,49.66,Summer,Wednesday
2024-04-24,Pumpkin,37.7,27.17,1.74,64.31,No,No,13.42,85.48,Summer,Wednesday
2024-04-24,Radish,30.9,31.9,4.17,83.54,No,No,19.11,56.37,Summer,Wednesday
2024-04-24,Spinach,35.39,36.6,4.08,80.6,No,No,17.71,93.96,Summer,Wednesday
2024-04-24,Coriander,35.2,37.69,0.07,83.24,No,No,10.73,83.54,Summer,Wednesday
2024-04-25,Tomato,46.32,34.47,3.32,68.41,No,No,6.14,83.08,Summer,Thursday
2024-04-25,Brinjal,43.56,35.55,0.91,68.7,No,No,11.53,63.14,Summer,Thursday
2024-04-25,Onion,44.52,30.21,0.64,82.26,No,No,13.6,50.2,Summer,Thursday
2024-04-25,Carrot,45.84,35.44,1.17,62.9,No,No,19.86,53.7,Summer,Thursday
2024-04-25,Beans,43.32,32.75,2.84,70.09,No,No,10.9,44.74,Summer,Thursday
2024-04-25,Cabbage,39.17,30.09,4.97,86.72,No,No,16.66,94.18,Summer,Thursday
2024-04-25,Cauliflower,45.0,34.03,3.48,82.31,No,No,13.37,71.78,Summer,Thursday
2024-04-25,Potato,40.32,30.17,1.27,75.5,No,No,17.32,82.23,Summer,Thursday
2024-04-25,Chilli,62.87,26.08,4.69,78.75,No,No,14.22,94.13,Summer,Thursday
2024-04-25,Pumpkin,34.63,31.31,2.0,87.97,No,No,13.95,71.99,Summer,Thursday
2024-04-25,Radish,40.84,34.73,2.5,66.66,No,No,16.83,98.1,Summer,Thursday
2024-04-25,Spinach,41.71,37.8,0.22,88.15,No,No,9.64,97.28,Summer,Thursday
2024-04-25,Coriander,26.21,29.75,1.1,83.91,No,No,18.54,65.93,Summer,Thursday
2024-04-26,Tomato,41.4,28.19,3.69,65.22,No,No,7.4,62.92,Summer,Friday
2024-04-26,Brinjal,40.74,34.32,4.22,62.86,No,No,14.97,61.11,Summer,Friday
2024-04-26,Onion,51.09,30.87,0.11,73.88,No,No,14.51,86.23,Summer,Friday
2024-04-26,Carrot,54.32,36.15,2.7,78.9,No,No,16.79,85.35,Summer,Friday
2024-04-26,Beans,49.94,36.12,4.13,65.76,No,No,5.02,57.29,Summer,Friday
2024-04-26,Cabbage,44.5,35.43,3.79,63.09,No,No,5.39,81.36,Summer,Friday
2024-04-26,Cauliflower,50.12,36.74,2.19,71.53,No,No,9.53,83.97,Summer,Friday
2024-04-26,Potato,32.93,26.83,3.15,82.73,No,No,18.06,47.85,Summer,Friday
2024-04-26,Chilli,55.46,25.69,3.02,53.79,No,No,11.44,47.33,Summer,Friday
2024-04-26,Pumpkin,32.72,37.85,2.04,67.78,No,No,18.95,79.9,Summer,Friday
2024-04-26,Radish,39.79,32.36,3.71,64.84,No,No,15.84,89.41,Summer,Friday
2024-04-26,Spinach,31.68,36.28,0.3,67.17,No,No,10.51,50.19,Summer,Friday
2024-04-26,Coriander,37.39,28.25,1.56,60.11,No,No,5.19,75.1,Summer,Friday
2024-04-27,Tomato,41.34,33.36,2.79,59.59,No,No,6.33,58.88,Summer,Saturday
2024-04-27,Brinjal,47.54,28.14,2.06,57.88,No,No,6.32,64.84,Summer,Saturday
2024-04-27,Onion,44.64,35.72,0.07,76.42,No,No,17.64,64.96,Summer,Saturday
2024-04-27,Carrot,49.91,28.22,2.16,75.46,No,No,12.81,49.39,Summer,Saturday
2024-04-27,Beans,53.18,34.47,3.93,57.19,No,No,7.01,80.44,Summer,Saturday
2024-04-27,Cabbage,40.2,36.66,2.18,82.58,No,No,14.48,91.67,Summer,Saturday
2024-04-27,Cauliflower,47.86,29.97,0.68,60.3,No,No,5.17,57.41,Summer,Saturday
2024-04-27,Potato,41.62,31.17,1.61,52.05,No,No,9.2,60.31,Summer,Saturday
2024-04-27,Chilli,60.87,34.55,3.91,70.5,No,No,11.73,75.38,Summer,Saturday
2024-04-27,Pumpkin,33.71,34.4,1.95,78.13,No,No,19.67,87.39,Summer,Saturday
2024-04-27,Radish,44.63,35.81,2.4,76.8,No,No,7.89,85.78,Summer,Saturday
2024-04-27,Spinach,28.61,28.51,1.95,54.62,No,No,13.14,44.06,Summer,Saturday
2024-04-27,Coriander,26.2,33.93,3.25,87.41,No,No,16.59,59.04,Summer,Saturday
2024-04-28,Tomato,31.53,35.89,4.94,53.96,No,No,18.4,52.07,Summer,Sunday
2024-04-28,Brinjal,41.93,32.56,3.8,62.36,No,No,19.49,82.87,Summer,Sunday
2024-04-28,Onion,52.42,33.8,0.67,81.63,No,No,13.32,88.71,Summer,Sunday
2024-04-28,Carrot,47.39,28.1,2.39,71.88,No,No,18.67,57.31,Summer,Sunday
2024-04-28,Beans,47.68,25.33,4.44,60.07,No,No,12.26,71.33,Summer,Sunday
2024-04-28,Cabbage,34.56,37.85,0.16,67.66,No,No,17.54,74.2,Summer,Sunday
2024-04-28,Cauliflower,38.07,31.38,3.85,57.74,No,No,17.09,50.15,Summer,Sunday
2024-04-28,Potato,38.68,34.78,2.62,55.75,No,No,9.81,47.73,Summer,Sunday
2024-04-28,Chilli,63.56,35.27,2.72,54.85,No,No,6.65,71.09,Summer,Sunday
2024-04-28,Pumpkin,36.95,35.73,2.12,69.3,No,No,10.31,70.84,Summer,Sunday
2024-04-28,Radish,43.66,33.5,3.31,69.31,No,No,11.22,92.58,Summer,Sunday
2024-04-28,Spinach,35.45,25.29,4.23,55.91,No,No,6.44,54.79,Summer,Sunday
2024-04-28,Coriander,38.43,36.0,2.88,56.06,No,No,5.1,80.0,Summer,Sunday
2024-04-29,Tomato,38.4,33.94,2.24,66.17,No,No,11.07,60.76,Summer,Monday
2024-04-29,Brinjal,45.05,27.04,0.67,87.97,No,No,15.09,83.07,Summer,Monday
2024-04-29,Onion,53.71,32.21,3.52,66.22,No,No,10.35,84.76,Summer,Monday
2024-04-29,Carrot,46.45,29.51,3.88,74.58,No,No,15.5,41.49,Summer,Monday
2024-04-29,Beans,47.11,25.86,4.98,62.62,No,No,12.47,69.18,Summer,Monday
2024-04-29,Cabbage,41.24,35.58,4.16,58.28,No,No,15.34,99.91,Summer,Monday
2024-04-29,Cauliflower,43.07,30.15,2.11,59.41,No,No,13.07,61.09,Summer,Monday
2024-04-29,Potato,43.2,28.83,1.68,83.97,No,No,14.61,87.12,Summer,Monday
2024-04-29,Chilli,62.94,31.39,2.51,59.18,No,No,13.95,93.53,Summer,Monday
2024-04-29,Pumpkin,42.56,29.79,2.83,71.23,No,No,7.31,88.37,Summer,Monday
2024-04-29,Radish,37.1,35.88,2.37,58.74,No,No,18.49,85.22,Summer,Monday
2024-04-29,Spinach,31.88,30.33,0.81,71.78,No,No,19.13,81.37,Summer,Monday
2024-04-29,Coriander,39.42,27.11,1.05,62.27,No,No,7.39,92.99,Summer,Monday
2024-04-30,Tomato,40.05,29.31,4.47,58.41,No,No,6.63,53.45,Summer,Tuesday
2024-04-30,Brinjal,42.59,37.3,0.73,59.34,No,No,7.43,43.93,Summer,Tuesday
2024-04-30,Onion,49.12,35.22,2.41,85.32,No,No,15.07,78.33,Summer,Tuesday
2024-04-30,Carrot,55.2,34.22,4.18,52.39,No,No,19.13,97.97,Summer,Tuesday
2024-04-30,Beans,45.48,33.42,3.18,73.62,No,No,15.11,70.26,Summer,Tuesday
2024-04-30,Cabbage,40.11,26.58,3.86,86.08,No,No,5.53,59.92,Summer,Tuesday
2024-04-30,Cauliflower,51.26,34.03,4.66,69.55,No,No,8.98,87.74,Summer,Tuesday
2024-04-30,Potato,37.56,30.05,0.43,53.04,No,No,17.71,69.81,Summer,Tuesday
2024-04-30,Chilli,55.06,33.8,4.25,82.23,No,No,17.96,68.16,Summer,Tuesday
2024-04-30,Pumpkin,37.93,37.45,0.52,84.31,No,No,13.82,88.0,Summer,Tuesday
2024-04-30,Radish,41.34,26.6,3.73,56.35,No,No,5.26,60.12,Summer,Tuesday
2024-04-30,Spinach,36.64,30.25,1.4,60.43,No,No,10.41,74.65,Summer,Tuesday
2024-04-30,Coriander,31.82,37.96,0.07,87.37,No,No,6.04,50.26,Summer,Tuesday
2024-05-01,Tomato,40.7,29.99,2.99,59.55,No,No,15.45,87.58,Summer,Wednesday
2024-05-01,Brinjal,41.53,28.5,2.47,64.25,No,No,10.39,49.03,Summer,Wednesday
2024-05-01,Onion,43.08,27.12,0.75,58.02,No,No,18.85,61.37,Summer,Wednesday
2024-05-01,Carrot,52.22,32.29,1.43,82.57,No,No,14.73,67.66,Summer,Wednesday
2024-05-01,Beans,53.02,34.07,0.77,75.82,No,No,8.0,83.1,Summer,Wednesday
2024-05-01,Cabbage,38.11,32.67,3.42,65.81,No,No,9.09,62.37,Summer,Wednesday
2024-05-01,Cauliflower,45.82,35.89,1.77,82.73,No,No,8.05,57.29,Summer,Wednesday
2024-05-01,Potato,47.3,29.8,1.62,84.06,No,No,11.0,95.0,Summer,Wednesday
2024-05-01,Chilli,62.07,31.16,1.85,54.78,No,No,9.25,72.72,Summer,Wednesday
2024-05-01,Pumpkin,34.19,37.07,1.28,89.68,No,No,14.95,73.26,Summer,Wednesday
2024-05-01,Radish,37.41,31.84,3.88,66.21,No,No,14.32,72.18,Summer,Wednesday
2024-05-01,Spinach,40.67,28.3,0.51,71.11,No,No,7.13,83.28,Summer,Wednesday
2024-05-01,Coriander,32.52,37.73,2.38,74.76,No,No,14.15,82.11,Summer,Wednesday
2024-05-02,Tomato,40.98,25.79,2.1,85.09,No,No,12.38,78.22,Summer,Thursday
2024-05-02,Brinjal,38.27,27.21,1.45,53.43,No,No,17.53,57.73,Summer,Thursday
2024-05-02,Onion,48.24,33.02,0.27,60.42,No,No,15.95,77.02,Summer,Thursday
2024-05-02,Carrot,55.47,27.29,1.95,51.89,No,No,5.58,51.88,Summer,Thursday
2024-05-02,Beans,44.24,31.2,3.57,73.6,No,No,12.59,55.25,Summer,Thursday
2024-05-02,Cabbage,37.82,36.63,1.69,60.72,No,No,15.52,83.4,Summer,Thursday
2024-05-02,Cauliflower,47.39,29.58,2.84,86.13,No,No,11.07,75.71,Summer,Thursday
2024-05-02,Potato,46.4,35.79,0.01,66.79,No,No,6.19,73.66,Summer,Thursday
2024-05-02,Chilli,60.2,32.06,0.97,69.54,No,No,13.01,76.54,Summer,Thursday
2024-05-02,Pumpkin,33.15,27.37,3.72,52.11,No,No,12.83,60.66,Summer,Thursday
2024-05-02,Radish,38.33,37.58,3.42,67.91,No,No,19.23,93.96,Summer,Thursday
2024-05-02,Spinach,35.54,27.92,3.51,88.67,No,No,9.33,65.37,Summer,Thursday
2024-05-02,Coriander,37.69,33.88,0.36,74.77,No,No,9.28,90.94,Summer,Thursday
2024-05-03,Tomato,38.95,37.03,4.28,56.28,No,No,10.16,60.32,Summer,Friday
2024-05-03,Brinjal,49.37,26.18,1.08,82.05,No,No,9.88,86.44,Summer,Friday
2024-05-03,Onion,48.71,33.15,0.24,64.54,No,No,11.8,64.87,Summer,Friday
2024-05-03,Carrot,51.43,28.86,4.22,65.05,No,No,19.81,81.47,Summer,Friday
2024-05-03,Beans,47.7,25.87,1.32,73.08,No,No,13.77,76.7,Summer,Friday
2024-05-03,Cabbage,37.95,28.06,2.6,64.25,No,No,12.67,74.09,Summer,Friday
2024-05-03,Cauliflower,39.6,32.79,0.55,53.79,No,No,19.52,66.31,Summer,Friday
2024-05-03,Potato,49.49,29.23,3.75,80.65,No,No,8.89,98.55,Summer,Friday
2024-05-03,Chilli,57.99,35.58,3.12,80.37,No,No,18.04,83.1,Summer,Friday
2024-05-03,Pumpkin,46.25,25.16,3.95,86.34,No,No,5.03,98.85,Summer,Friday
2024-05-03,Radish,39.26,26.53,3.33,76.81,No,No,18.62,96.45,Summer,Friday
2024-05-03,Spinach,32.65,34.35,2.82,59.89,No,No,18.93,84.52,Summer,Friday
2024-05-03,Coriander,29.98,36.7,2.37,84.67,No,No,18.61,85.02,Summer,Friday
2024-05-04,Tomato,46.99,28.2,3.55,77.2,No,No,5.42,83.92,Summer,Saturday
2024-05-04,Brinjal,51.76,31.92,1.56,74.56,No,No,10.23,99.59,Summer,Saturday
2024-05-04,Onion,42.0,33.02,4.74,80.46,No,No,17.9,52.66,Summer,Saturday
2024-05-04,Carrot,46.36,36.8,2.32,88.07,No,No,18.61,51.92,Summer,Saturday
2024-05-04,Beans,50.65,36.04,1.79,61.74,No,No,7.14,68.24,Summer,Saturday
2024-05-04,Cabbage,40.24,25.1,3.05,84.32,No,No,16.77,99.91,Summer,Saturday
2024-05-04,Cauliflower,38.65,31.66,2.34,71.43,No,No,19.7,62.2,Summer,Saturday
2024-05-04,Potato,41.71,27.48,4.36,84.64,No,No,5.48,47.72,Summer,Saturday
2024-05-04,Chilli,50.76,29.88,4.85,76.82,No,No,19.26,51.21,Summer,Saturday
2024-05-04,Pumpkin,37.83,28.63,4.77,87.91,No,No,16.92,98.38,Summer,Saturday
2024-05-04,Radish,30.94,29.87,2.41,59.37,No,No,17.54,51.08,Summer,Saturday
2024-05-04,Spinach,34.96,36.23,1.16,80.76,No,No,15.76,84.97,Summer,Saturday
2024-05-04,Coriander,31.16,29.6,1.59,66.1,No,No,17.43,86.8,Summer,Saturday
2024-05-05,Tomato,42.84,37.6,2.27,67.6,No,Yes,19.48,97.36,Summer,Sunday
2024-05-05,Brinjal,52.93,35.64,0.84,64.41,No,Yes,5.75,74.78,Summer,Sunday
2024-05-05,Onion,58.7,33.02,0.94,69.57,No,Yes,10.27,94.46,Summer,Sunday
2024-05-05,Carrot,55.33,36.01,3.48,80.0,No,Yes,13.27,63.07,Summer,Sunday
2024-05-05,Beans,53.86,26.13,1.54,83.03,No,Yes,14.38,94.61,Summer,Sunday
2024-05-05,Cabbage,46.35,29.26,1.89,84.28,No,Yes,5.06,74.46,Summer,Sunday
2024-05-05,Cauliflower,46.77,28.2,0.88,81.89,No,Yes,11.99,60.79,Summer,Sunday
2024-05-05,Potato,41.43,33.89,3.76,51.45,No,Yes,11.86,53.68,Summer,Sunday
2024-05-05,Chilli,66.13,26.93,3.99,70.4,No,Yes,15.46,99.77,Summer,Sunday
2024-05-05,Pumpkin,30.19,36.39,0.71,66.47,No,Yes,18.27,49.9,Summer,Sunday
2024-05-05,Radish,34.39,27.94,2.13,58.33,No,Yes,15.08,44.71,Summer,Sunday
2024-05-05,Spinach,42.14,35.7,3.89,56.05,No,Yes,13.55,98.12,Summer,Sunday
2024-05-05,Coriander,34.44,28.78,4.09,61.37,No,Yes,18.09,90.53,Summer,Sunday
2024-05-06,Tomato,36.3,25.28,1.91,62.51,No,No,19.33,79.14,Summer,Monday
2024-05-06,Brinjal,47.6,27.96,0.32,68.55,No,No,12.04,85.16,Summer,Monday
2024-05-06,Onion,57.88,35.24,4.97,72.31,No,No,7.72,96.4,Summer,Monday
2024-05-06,Carrot,48.71,27.66,0.34,85.01,No,No,13.83,46.97,Summer,Monday
2024-05-06,Beans,53.86,37.72,1.28,57.63,No,No,6.59,82.34,Summer,Monday
2024-05-06,Cabbage,33.77,25.08,2.02,50.1,No,No,18.85,74.85,Summer,Monday
2024-05-06,Cauliflower,48.91,34.38,4.83,68.41,No,No,15.15,97.6,Summer,Monday
2024-05-06,Potato,45.9,32.71,3.22,59.65,No,No,9.06,81.22,Summer,Monday
2024-05-06,Chilli,55.92,33.67,0.58,67.49,No,No,19.58,78.11,Summer,Monday
2024-05-06,Pumpkin,30.03,27.08,3.56,75.07,No,No,14.78,51.88,Summer,Monday
2024-05-06,Radish,41.07,31.13,3.53,55.92,No,No,6.62,63.54,Summer,Monday
2024-05-06,Spinach,36.97,34.4,3.08,58.39,No,No,11.44,79.88,Summer,Monday
2024-05-06,Coriander,27.03,26.82,4.89,63.59,No,No,14.78,56.88,Summer,Monday
2024-05-07,Tomato,37.09,26.96,1.24,58.58,No,No,11.17,54.57,Summer,Tuesday
2024-05-07,Brinjal,49.72,35.51,2.21,84.38,No,No,5.02,71.17,Summer,Tuesday
2024-05-07,Onion,51.84,25.41,4.54,82.14,No,No,8.97,70.62,Summer,Tuesday
2024-05-07,Carrot,49.44,28.9,3.47,62.99,No,No,18.34,66.39,Summer,Tuesday
2024-05-07,Beans,43.27,33.4,4.99,51.78,No,No,10.43,42.83,Summer,Tuesday
2024-05-07,Cabbage,42.82,26.86,2.96,55.4,No,No,11.61,94.74,Summer,Tuesday
2024-05-07,Cauliflower,46.79,32.74,0.57,83.81,No,No,10.51,70.74,Summer,Tuesday
2024-05-07,Potato,47.5,25.52,0.86,74.05,No,No,9.86,92.01,Summer,Tuesday
2024-05-07,Chilli,53.4,29.2,1.42,52.82,No,No,13.24,43.34,Summer,Tuesday
2024-05-07,Pumpkin,35.11,32.52,3.06,58.44,No,No,7.78,52.76,Summer,Tuesday
2024-05-07,Radish,32.84,34.1,3.01,62.9,No,No,18.4,63.6,Summer,Tuesday
2024-05-07,Spinach,32.94,36.88,2.73,86.13,No,No,8.36,48.97,Summer,Tuesday
2024-05-07,Coriander,35.82,37.43,3.36,63.72,No,No,7.53,75.44,Summer,Tuesday
2024-05-08,Tomato,32.99,30.82,1.47,53.94,No,No,18.2,58.67,Summer,Wednesday
2024-05-08,Brinjal,42.21,35.18,4.77,88.44,No,No,16.0,72.06,Summer,Wednesday
2024-05-08,Onion,57.17,29.59,2.4,68.58,No,No,8.73,96.41,Summer,Wednesday
2024-05-08,Carrot,47.68,34.05,4.99,88.34,No,No,13.43,40.4,Summer,Wednesday
2024-05-08,Beans,51.78,34.87,2.5,86.68,No,No,9.9,83.55,Summer,Wednesday
2024-05-08,Cabbage,31.81,34.46,2.49,52.4,No,No,13.84,47.48,Summer,Wednesday
2024-05-08,Cauliflower,35.49,34.35,1.61,78.85,No,No,19.21,44.67,Summer,Wednesday
2024-05-08,Potato,43.38,26.29,3.27,61.51,No,No,9.73,70.93,Summer,Wednesday
2024-05-08,Chilli,66.85,31.76,1.31,79.36,No,No,6.45,86.83,Summer,Wednesday
2024-05-08,Pumpkin,39.26,37.93,3.03,50.34,No,No,5.67,66.16,Summer,Wednesday
2024-05-08,Radish,29.83,27.01,2.47,74.12,No,No,16.08,40.41,Summer,Wednesday
2024-05-08,Spinach,35.28,27.73,0.75,65.32,No,No,8.73,61.94,Summer,Wednesday
2024-05-08,Coriander,30.35,33.25,4.29,60.9,No,No,18.81,87.57,Summer,Wednesday
2024-05-09,Tomato,40.15,25.22,0.9,52.35,No,No,16.47,88.4,Summer,Thursday
2024-05-09,Brinjal,45.52,28.36,0.29,80.48,No,No,18.81,98.43,Summer,Thursday
2024-05-09,Onion,43.87,34.26,4.92,70.83,No,No,16.93,58.61,Summer,Thursday
2024-05-09,Carrot,48.14,37.87,0.63,64.71,No,No,14.58,46.73,Summer,Thursday
2024-05-09,Beans,50.23,27.55,3.39,85.36,No,No,10.8,78.94,Summer,Thursday
2024-05-09,Cabbage,33.26,27.23,3.05,74.72,No,No,11.51,46.57,Summer,Thursday
2024-05-09,Cauliflower,46.74,29.02,1.83,53.66,No,No,16.46,91.32,Summer,Thursday
2024-05-09,Potato,35.36,27.05,3.04,88.87,No,No,19.56,65.25,Summer,Thursday
2024-05-09,Chilli,56.01,34.33,0.65,60.24,No,No,15.3,63.62,Summer,Thursday
2024-05-09,Pumpkin,28.85,34.92,0.63,88.14,No,No,16.64,52.49,Summer,Thursday
2024-05-09,Radish,40.14,26.84,0.57,59.11,No,No,14.82,87.58,Summer,Thursday
2024-05-09,Spinach,28.74,28.85,4.15,61.41,No,No,14.02,47.76,Summer,Thursday
2024-05-09,Coriander,30.05,36.13,0.44,66.64,No,No,13.41,67.16,Summer,Thursday
2024-05-10,Tomato,42.86,33.91,2.73,55.67,No,No,12.52,88.14,Summer,Friday
2024-05-10,Brinjal,39.21,34.91,2.67,72.29,No,No,16.65,59.33,Summer,Friday
2024-05-10,Onion,50.07,28.7,0.22,53.62,No,No,8.23,59.14,Summer,Friday
2024-05-10,Carrot,59.9,35.13,1.22,86.52,No,No,7.27,79.96,Summer,Friday
2024-05-10,Beans,51.47,27.09,0.08,84.99,No,No,12.43,90.88,Summer,Friday
2024-05-10,Cabbage,40.44,31.37,4.54,55.95,No,No,7.1,67.03,Summer,Friday
2024-05-10,Cauliflower,45.12,29.85,2.53,62.5,No,No,9.21,57.86,Summer,Friday
2024-05-10,Potato,45.31,35.78,0.41,57.51,No,No,13.95,95.38,Summer,Friday
2024-05-10,Chilli,62.68,31.86,0.17,54.41,No,No,9.36,76.15,Summer,Friday
2024-05-10,Pumpkin,38.8,36.12,0.94,56.43,No,No,13.14,90.01,Summer,Friday
2024-05-10,Radish,35.88,34.85,3.02,86.5,No,No,16.38,71.72,Summer,Friday
2024-05-10,Spinach,34.43,28.23,4.91,84.33,No,No,18.18,90.78,Summer,Friday
2024-05-10,Coriander,28.35,32.94,1.61,50.8,No,No,11.37,51.55,Summer,Friday
2024-05-11,Tomato,38.18,36.39,3.1,89.46,No,No,12.96,66.27,Summer,Saturday
2024-05-11,Brinjal,45.07,36.67,1.33,73.5,No,No,11.72,71.39,Summer,Saturday
2024-05-11,Onion,42.99,34.72,0.66,78.73,No,No,16.25,51.84,Summer,Saturday
2024-05-11,Carrot,58.02,33.21,4.98,62.36,No,No,10.53,81.93,Summer,Saturday
2024-05-11,Beans,42.56,29.02,0.71,72.92,No,No,15.72,57.82,Summer,Saturday
2024-05-11,Cabbage,38.16,25.28,4.33,76.6,No,No,9.7,64.77,Summer,Saturday
2024-05-11,Cauliflower,55.57,28.77,3.11,79.34,No,No,5.44,96.89,Summer,Saturday
2024-05-11,Potato,37.14,26.12,3.83,87.37,No,No,16.88,64.78,Summer,Saturday
2024-05-11,Chilli,61.7,26.88,0.52,59.89,No,No,13.87,87.07,Summer,Saturday
2024-05-11,Pumpkin,36.86,35.18,2.97,87.62,No,No,18.75,99.9,Summer,Saturday
2024-05-11,Radish,42.09,36.27,4.93,59.21,No,No,7.43,71.48,Summer,Saturday
2024-05-11,Spinach,26.42,27.14,2.34,88.16,No,No,19.45,55.17,Summer,Saturday
2024-05-11,Coriander,38.06,28.78,3.04,68.1,No,No,11.06,99.01,Summer,Saturday
2024-05-12,Tomato,47.37,27.71,1.68,84.97,No,No,7.88,94.41,Summer,Sunday
2024-05-12,Brinjal,45.21,35.3,1.07,69.55,No,No,9.77,65.26,Summer,Sunday
2024-05-12,Onion,44.19,36.13,2.2,55.46,No,No,15.28,54.41,Summer,Sunday
2024-05-12,Carrot,54.94,33.31,0.99,55.11,No,No,10.45,66.28,Summer,Sunday
2024-05-12,Beans,41.34,35.05,2.62,88.38,No,No,15.51,51.01,Summer,Sunday
2024-05-12,Cabbage,27.51,31.63,4.94,56.67,No,No,18.23,41.37,Summer,Sunday
2024-05-12,Cauliflower,38.21,33.19,4.5,54.37,No,No,14.33,41.21,Summer,Sunday
2024-05-12,Potato,43.61,35.37,1.99,65.23,No,No,16.93,97.3,Summer,Sunday
2024-05-12,Chilli,58.17,35.81,2.26,78.33,No,No,19.23,88.14,Summer,Sunday
2024-05-12,Pumpkin,39.35,25.4,4.49,71.45,No,No,13.21,92.99,Summer,Sunday
2024-05-12,Radish,37.81,25.9,1.36,56.68,No,No,14.34,74.24,Summer,Sunday
2024-05-12,Spinach,31.84,26.23,2.18,78.99,No,No,15.05,66.87,Summer,Sunday
2024-05-12,Coriander,34.21,25.27,1.7,60.65,No,No,14.26,90.96,Summer,Sunday
2024-05-13,Tomato,43.66,35.76,2.17,78.58,No,No,8.03,76.43,Summer,Monday
2024-05-13,Brinjal,51.38,34.11,1.83,72.74,No,No,10.17,97.49,Summer,Monday
2024-05-13,Onion,41.67,37.69,2.18,89.39,No,No,17.41,49.31,Summer,Monday
2024-05-13,Carrot,54.34,26.34,2.29,77.44,No,No,5.92,47.43,Summer,Monday
2024-05-13,Beans,41.76,31.81,1.98,57.97,No,No,12.33,41.96,Summer,Monday
2024-05-13,Cabbage,30.57,27.65,4.26,54.02,No,No,13.85,41.32,Summer,Monday
2024-05-13,Cauliflower,40.58,35.36,1.6,80.88,No,No,12.5,46.64,Summer,Monday
2024-05-13,Potato,45.28,28.87,3.84,82.14,No,No,14.67,97.75,Summer,Monday
2024-05-13,Chilli,48.79,26.34,3.45,51.83,No,No,19.86,43.44,Summer,Monday
2024-05-13,Pumpkin,30.4,35.29,3.6,83.52,No,No,14.48,52.67,Summer,Monday
2024-05-13,Radish,39.33,27.38,1.91,74.6,No,No,7.97,59.52,Summer,Monday
2024-05-13,Spinach,30.94,27.14,1.93,51.89,No,No,14.4,60.12,Summer,Monday
2024-05-13,Coriander,25.05,26.24,1.1,75.78,No,No,15.61,49.9,Summer,Monday
2024-05-14,Tomato,34.47,37.23,0.83,62.18,No,No,18.99,68.8,Summer,Tuesday
2024-05-14,Brinjal,48.97,36.71,3.5,69.89,No,No,12.75,94.48,Summer,Tuesday
2024-05-14,Onion,57.59,25.6,3.04,84.37,No,No,6.76,91.61,Summer,Tuesday
2024-05-14,Carrot,56.97,29.74,1.42,57.3,No,No,12.86,84.86,Summer,Tuesday
